Sensor,0,4,wrist,Orientation
Sensor,1,4,palm,Orientation
Sensor,2,4,thumb,Orientation
Sensor,3,4,index,Orientation
Sensor,4,4,mid,Orientation
Sensor,5,4,ring,Orientation
Sensor,6,4,pinky,Orientation
1,0,0.46710205078125,0.7152099609375,0.4808349609375,-0.19781494140625
2,0,0.12006659333868257,0.8440051399465408,-0.24419007372762974,-0.4622261734929153
3,0,0.0700891975492525,0.8941120108545964,0.44202805498734254,-0.01722019077718706
0,2,-0.571044921875,-0.7122802734375,-0.1590576171875,0.3758544921875
4,5,0.26283449080969695,0.8525504977758216,0.45109131329112523,-0.022356037149330543
5,5,0.49364546894602845,0.7557031090439726,0.33024786924068983,-0.27595463616374427
6,5,0.4169098819740021,0.7869929293784604,0.3495828202887595,-0.2909305915514232
1,10,0.46905517578125,0.720458984375,0.47314453125,-0.19244384765625
2,10,0.12597929042257888,0.8411566873367805,-0.25295122342128634,-0.46110405579816127
3,10,0.0689239214816233,0.8977804725489845,0.43473428997144126,-0.016313864946808754
4,11,0.26382713338582553,0.8567368599447116,0.4427617473262202,-0.019119159183693835
5,11,0.49364546894602845,0.7557031090439726,0.33024786924068983,-0.27595463616374427
6,12,0.41902464224488467,0.7903161240898473,0.3428069557473601,-0.2869168628740337
0,12,-0.5701904296875,-0.71673583984375,-0.15142822265625,0.37176513671875
1,20,0.47308349609375,0.7259521484375,0.4635009765625,-0.18560791015625
2,20,0.13435201476035905,0.8369703251678905,-0.2629639659283224,-0.4607156304422849
3,20,0.06995972243062704,0.9023984184466263,0.4248941809559058,-0.014803321896178334
0,23,-0.5706787109375,-0.72125244140625,-0.1412353515625,0.3662109375
4,26,0.267020852978587,0.8611821723508526,0.43223110434468226,-0.014760163523303171
5,26,0.49731393064041673,0.7586810367723584,0.32269515398753756,-0.2702145725713485
6,26,0.42372890488827664,0.7934235269368586,0.33430475629095446,-0.2814789078917641
1,31,0.47882080078125,0.7314453125,0.45184326171875,-0.177734375
2,32,0.1447963409961467,0.8314028950669954,-0.2740125093843622,-0.46119037254391154
3,32,0.07293765015901277,0.9078363734288958,0.4127666781779871,-0.012990670235421775
0,32,-0.57232666015625,-0.72564697265625,-0.1285400390625,0.359619140625
4,36,0.27219985772360566,0.8658432766213695,0.41962885946513684,-0.009840109015535448
5,36,0.5033129444700634,0.7610979056533671,0.31332978707362885,-0.2632229161655733
6,36,0.43076371966692695,0.7960561876822431,0.32407622191954255,-0.27504831033336596
1,42,0.4862060546875,0.73675537109375,0.43841552734375,-0.16912841796875
2,42,0.1568806854011902,0.8244543970340954,-0.2858379035521548,-0.4625282821030414
3,42,0.07781454629390536,0.9137490705127921,0.39856757350206096,-0.011221176947540434
0,44,-0.57501220703125,-0.72967529296875,-0.113525390625,0.35223388671875
4,46,0.2791915141293809,0.8705475392647615,0.4052139629248349,-0.00453162915189137
5,46,0.5113404018248422,0.7629105573141236,0.30219492687183874,-0.25528177555654474
6,46,0.43991329471645996,0.7982572646988759,0.3121645110059997,-0.26801349555471554
1,51,0.49493408203125,0.74176025390625,0.42333984375,-0.16009521484375
2,52,0.17030293936536356,0.81603851432344,-0.29831067331307476,-0.4648156758654246
3,52,0.08441777734380415,0.9199638762068145,0.38264213391112856,-0.009667475524034852
0,53,-0.5784912109375,-0.73309326171875,-0.09649658203125,0.3443603515625
