Sensor,0,4,wrist,Orientation
Sensor,1,4,palm,Orientation
Sensor,2,4,thumb,Orientation
Sensor,3,4,index,Orientation
Sensor,4,4,mid,Orientation
Sensor,5,4,ring,Orientation
Sensor,6,4,pinky,Orientation
-2,0,-0.011091701828914962,-0.48725802976050553,0.011178018574665273,0.4870853962690049
399,0,4.315837287515549e-05,0.49399073592902976,-4.315837287515549e-05,0.49390441918327943
-1,0,0.11527601394954029,0.0381088432487623,0.9931173182302029,0.006257964066897548
-2,1,-0.00012947511862546648,-0.03323194711386973,-4.315837287515549e-05,0.03323194711386973
155,1,0.07954088120891158,0.19615480471758168,0.07954088120891158,0.3068128727694804
177,1,-0.5686978793759239,0.1570533188926908,0.657258860515743,0.7970919886312468
109,1,0.15675121028256475,0.0,0.15675121028256475,0.0
5,2,0.3376279510023414,0.5029245191141869,0.6165173565215962,0.5030108358599372
1,3,-0.0664207358548643,-0.5003350167416777,0.066334419109114,0.4998171162671758
287,3,-4.315837287515549e-05,0.15696700214694054,4.315837287515549e-05,0.15653541841818897
-2,8,1.7543015406293203,-0.542328113549204,0.4114719269917324,0.5865222873733631
5,8,-1.8578816355296937,-0.0018558100336316871,-0.8375313840152675,0.04604998385779091
125,8,1.0834046342850283,-0.6273932664861354,1.0845267519797823,0.433266905293686
12,9,-0.4476386434611127,-0.4770726537619688,0.5582967115130114,0.4770726537619688
169,9,0.00017263349150062197,8.631674575031098e-05,-8.6316745750311e-05,0.0
6,10,0.31794773297127055,0.5000760665044267,0.6314501535364,0.5000760665044267
-1,20,-0.011134860201790117,-0.48721487138763037,0.011134860201790117,0.48712855464188004
399,20,4.315837287515549e-05,0.49399073592902976,-4.315837287515549e-05,0.49390441918327943
-2,20,0.11527601394954029,0.0381088432487623,0.9931173182302029,0.006257964066897548
-2,21,-4.3158372875155485e-05,-0.03327510548674489,-0.0003021086101260885,0.033188788740994575
155,21,0.07954088120891158,0.19615480471758168,0.07954088120891158,0.3068128727694804
177,21,-0.5686978793759239,0.1570533188926908,0.657258860515743,0.7970919886312468
109,22,0.15675121028256475,0.0,0.15675121028256475,0.0
5,23,0.3376279510023414,0.5029245191141869,0.6165173565215962,0.5030108358599372
1,23,-0.06637757748198915,-0.5002055416230522,0.06637757748198915,0.4999465913858012
287,23,-8.631674575031098e-05,0.15683752702831505,8.631674575031098e-05,0.15666489353681445
-2,31,0.4046097457045828,-0.046308934095041845,0.9075774231916449,0.11277282832278131
-2,31,0.02589502372509328,0.011048543456039804,0.9800403312490309,0.09960952459585887
176,31,0.14786058547028272,0.16326812458671322,0.14786058547028272,0.4767705451518427
-2,32,-0.4476386434611127,-0.4770726537619688,0.5582967115130114,0.4770726537619688
169,32,0.00034526698300124393,4.315837287515549e-05,-8.631674575031097e-05,4.315837287515549e-05
6,32,0.31794773297127055,0.5000760665044267,0.6314501535364,0.5000760665044267
0,46,-0.011048543456039806,-0.4874306632520061,0.01122117694754043,0.4869127627775043
399,46,0.0,0.4939475775561546,0.0,0.4939475775561546
-2,46,0.11527601394954029,0.0381088432487623,0.9931173182302029,0.006257964066897548
-2,47,-0.00025895023725093296,-0.03323194711386973,-0.00025895023725093296,0.03323194711386973
155,47,0.07954088120891158,0.19615480471758168,0.07954088120891158,0.3068128727694804
177,48,-0.5686978793759239,0.1570533188926908,0.657258860515743,0.7970919886312468
109,48,0.15675121028256475,0.0,0.15675121028256475,0.0
5,49,0.3376279510023414,0.5029245191141869,0.6165173565215962,0.5030108358599372
2,49,-0.066334419109114,-0.5003350167416777,0.0664207358548643,0.4998171162671758
287,49,0.0,0.15683752702831505,0.0,0.15666489353681445
-1,58,0.4046097457045828,-0.046308934095041845,0.9075774231916449,0.11277282832278131
-2,58,0.02589502372509328,0.011048543456039804,0.9800403312490309,0.09960952459585887
176,58,0.14786058547028272,0.16326812458671322,0.14786058547028272,0.4767705451518427
-2,59,-0.4476386434611127,-0.4770726537619688,0.5582967115130114,0.4770726537619688
169,59,0.0003021086101260885,8.631674575031098e-05,-4.3158372875155485e-05,0.0
6,59,0.31794773297127055,0.5000760665044267,0.6314501535364,0.5000760665044267
0,60,-0.011178018574665273,-0.4873443465062558,0.011091701828914962,0.4869990795232546
399,60,0.00017263349150062197,0.4940338943019049,-0.00017263349150062197,0.49386126081040427
-2,61,0.11527601394954029,0.0381088432487623,0.9931173182302029,0.006257964066897548
-2,68,0.0,-0.03323194711386973,-0.00025895023725093296,0.03323194711386973
155,69,0.07954088120891158,0.19615480471758168,0.07954088120891158,0.3068128727694804
177,69,-0.5686978793759239,0.1570533188926908,0.657258860515743,0.7970919886312468
109,69,0.15675121028256475,0.0,0.15675121028256475,0.0
5,70,0.3376279510023414,0.5029245191141869,0.6165173565215962,0.5030108358599372
1,70,-0.066334419109114,-0.5002055416230522,0.0664207358548643,0.4999465913858012
287,70,-8.631674575031098e-05,0.1568806854011902,8.631674575031098e-05,0.1566217351639393
0,71,0.6239837550289982,-0.4828127173543645,0.3503596710005123,0.5050824377579447
-2,71,-4.315837287515549e-05,-0.02231287877645539,4.315837287515549e-05,0.022053928539204456
89,72,-0.015925439590932376,0.4389638105132065,-0.015925439590932376,0.43887749376745616
505,79,-0.6228616373342442,-0.25157015548928136,0.6893255315619835,0.2513975219977807
56,80,-0.4476386434611127,-0.4770726537619688,0.5582967115130114,0.4770726537619688
4,80,0.17215874939899525,0.6129783699458334,0.4678799203395607,0.6129783699458334
60,81,-0.05532903402594934,-0.5029676774870621,0.05532903402594934,0.5029676774870621
87,81,-8.6316745750311e-05,0.13966049462400318,0.00017263349150062197,0.1392289108952516
-1,81,0.025377123250591438,-0.0903736328005756,0.9747750097582619,0.22312878776455392
-2,82,-0.00025895023725093296,-0.011178018574665273,-0.00017263349150062197,0.011091701828914962
66,82,0.4939475775561546,-0.13668256689561745,0.4939475775561546,-0.13694151713286837
-2,82,-0.5320132624320417,-0.438834335394581,0.5763800697477015,0.43900696888608165
395,83,0.00021579186437577745,8.631674575031098e-05,-0.00021579186437577745,-8.631674575031098e-05
3,90,0.17194295753461947,0.6560935844481138,0.3310247199524426,0.6560935844481138
5,90,0.43279216319205926,-0.11001069245877138,0.5213531443318783,1.1159460474328955
273,91,-0.15675121028256475,0.14786058547028272,0.15675121028256475,0.14786058547028272
-2,92,0.02589502372509328,-0.08411566873367805,0.9800403312490309,0.19477373678557675
-1,92,-0.0003021086101260884,-0.06624810236336369,-0.0003021086101260884,0.06650705260061461
110,92,0.15675121028256475,0.47469894325383527,0.15675121028256475,0.47469894325383527
506,93,-0.4760368528129651,0.13698467550574353,0.4983065732165453,-0.13663940852274228
223,93,-4.315837287515549e-05,0.0,-0.00012947511862546648,0.0
2,93,0.4548460917312637,0.5541966660898716,0.4229952125493989,0.5541966660898716
-2,101,-0.03314563036811942,-0.6562230595667393,0.03331826385962004,0.6559641093294883
215,101,-0.05532903402594934,-0.4234267962781505,0.05532903402594934,0.5825085586959736
87,101,0.29295903507655546,-0.10358009490037318,0.9329977048151115,0.19214107604019226
-2,102,0.0,0.10142217625661541,0.0,0.21208024430851408
177,103,0.13940154438675223,0.4770726537619688,0.13948786113250256,0.4770726537619688
505,103,-0.43369848902243757,-0.4747852599995856,0.5664536439864158,0.47461262650808494
60,103,0.00021579186437577745,0.0,-0.00012947511862546648,0.0
1,120,-0.1934814453125,-0.0,0.69854736328125,0.68896484375
507,120,-0.022183403657829923,-0.5541966660898716,0.022183403657829923,0.5541966660898716
223,120,-4.315837287515549e-05,-0.015795964472306908,4.315837287515549e-05,-0.016054914709557843
507,121,0.4046097457045828,-0.046308934095041845,0.9075774231916449,0.11277282832278131
-2,121,0.02589502372509328,0.011048543456039804,0.9800403312490309,0.09960952459585887
176,122,0.14786058547028272,0.16326812458671322,0.14786058547028272,0.4767705451518427
-2,123,-0.4476386434611127,-0.4770726537619688,0.5582967115130114,0.4770726537619688
169,123,0.00034526698300124393,-4.315837287515549e-05,-8.631674575031097e-05,0.00012947511862546648
6,123,0.31794773297127055,0.5000760665044267,0.6314501535364,0.5000760665044267
1,128,-0.033188788740994575,-0.6562230595667393,0.03327510548674489,0.6559641093294883
215,128,-0.05532903402594934,-0.4234267962781505,0.05532903402594934,0.5825085586959736
87,128,0.29295903507655546,-0.10358009490037318,0.9329977048151115,0.19214107604019226
-2,129,0.0,0.10142217625661541,0.0,0.21208024430851408
177,130,0.13940154438675223,0.4769431786433433,0.13948786113250256,0.47720212888059427
506,130,-0.43369848902243757,-0.47469894325383527,0.5664536439864158,0.47469894325383527
60,130,0.00017263349150062197,0.0,0.0,0.0
1,131,-0.1934814453125,-0.0,0.69854736328125,0.68896484375
508,131,-0.022183403657829923,-0.5541966660898716,0.022183403657829923,0.5541966660898716
223,131,0.0,-0.015795964472306908,0.0,-0.016054914709557843
-2,139,0.4046097457045828,-0.046308934095041845,0.9075774231916449,0.11277282832278131
-2,139,0.02589502372509328,0.011048543456039804,0.9800403312490309,0.09960952459585887
176,139,0.14786058547028272,0.16326812458671322,0.14786058547028272,0.4767705451518427
-2,140,-0.4476386434611127,-0.4770726537619688,0.5582967115130114,0.4770726537619688
169,140,0.00017263349150062197,4.315837287515549e-05,0.0,4.315837287515549e-05
6,141,0.31794773297127055,0.5000760665044267,0.6314501535364,0.5000760665044267
-1,151,-0.011091701828914962,-0.4873443465062558,0.011178018574665273,0.4869990795232546
399,151,0.00012947511862546648,0.49399073592902976,-0.00012947511862546648,0.49390441918327943
0,151,0.11527601394954029,0.0381088432487623,0.9931173182302029,0.006257964066897548
-2,152,-0.00021579186437577748,-0.03331826385962004,-0.0003021086101260885,0.03314563036811942
155,152,0.07954088120891158,0.19615480471758168,0.07954088120891158,0.3068128727694804
177,153,-0.5686978793759239,0.1570533188926908,0.657258860515743,0.7970919886312468
109,153,0.15675121028256475,0.0,0.15675121028256475,0.0
5,154,0.3376279510023414,0.5029245191141869,0.6165173565215962,0.5030108358599372
-1,154,-0.06637757748198915,-0.5002918583688025,0.06637757748198915,0.49986027464005095
287,154,0.0,0.15683752702831505,0.0,0.15666489353681445
-2,169,0.6239837550289982,-0.4828127173543645,0.3503596710005123,0.5050824377579447
-2,169,-4.315837287515549e-05,-0.02231287877645539,-4.315837287515549e-05,0.022053928539204456
89,169,-0.015925439590932376,0.4389638105132065,-0.015925439590932376,0.43887749376745616
505,170,-0.6228616373342442,-0.25148383874353103,0.6893255315619835,0.25148383874353103
56,170,-0.4476386434611127,-0.4770726537619688,0.5582967115130114,0.4770726537619688
4,170,0.17215874939899525,0.6129783699458334,0.4678799203395607,0.6129783699458334
60,171,-0.011134860201790117,-0.4871717130147552,0.011134860201790117,0.4871717130147552
399,171,8.631674575031098e-05,0.4940338943019049,-8.631674575031098e-05,0.49386126081040427
-1,172,0.11527601394954029,0.0381088432487623,0.9931173182302029,0.006257964066897548
-2,179,-0.00012947511862546648,-0.03323194711386973,-0.00012947511862546648,0.03323194711386973
155,180,0.07954088120891158,0.19615480471758168,0.07954088120891158,0.3068128727694804
177,180,-0.5686978793759239,0.1570533188926908,0.657258860515743,0.7970919886312468
109,180,0.15675121028256475,0.0,0.15675121028256475,0.0
5,181,0.3376279510023414,0.5029245191141869,0.6165173565215962,0.5030108358599372
2,181,-0.06637757748198915,-0.5002486999959274,0.06637757748198915,0.4999034330129261
287,181,-4.315837287515549e-05,0.15683752702831505,4.315837287515549e-05,0.15666489353681445
0,182,0.6239837550289982,-0.4828127173543645,0.3503596710005123,0.5050824377579447
-2,182,4.315837287515549e-05,-0.022269720403580235,4.315837287515549e-05,0.02209708691207961
89,183,-0.015925439590932376,0.4389206521403313,-0.015925439590932376,0.4389206521403313
