Sensor,0,7,wrist,OrientationAcceleration
Sensor,1,7,palm,OrientationAcceleration
Sensor,2,7,thumb,OrientationAcceleration
Sensor,3,7,index,OrientationAcceleration
Sensor,4,7,mid,OrientationAcceleration
Sensor,5,7,ring,OrientationAcceleration
Sensor,6,7,pinky,OrientationAcceleration
5,0,0.19000244140625,0.31036376953125,0.54779052734375,0.7532958984375,-0.04,-0.3,-0.12
6,0,-0.151123046875,-0.40338134765625,-0.65618896484375,-0.6195068359375,-0.1,-0.23,-0.1
1,8,0.364990234375,0.381591796875,0.6414794921875,0.55645751953125,-0.15,-0.1,-0.07
2,8,0.78497314453125,0.42510986328125,0.23077392578125,0.3870849609375,-0.23,0.2,-0.0
0,9,-0.3370361328125,-0.46942138671875,-0.49932861328125,-0.6455078125,0.05,-0.09,-0.14
3,15,0.3533935546875,0.4534912109375,0.47503662109375,0.66619873046875,-0.08,-0.1,-0.21
4,16,0.2730712890625,0.37811279296875,0.49810791015625,0.73095703125,-0.08,-0.14,-0.2
0,17,-0.33709716796875,-0.46942138671875,-0.499267578125,-0.64556884765625,-0.12,0.0,0.01
5,20,0.19000244140625,0.31036376953125,0.5477294921875,0.75335693359375,-0.2,-0.05,-0.17
6,20,-0.15118408203125,-0.40325927734375,-0.65618896484375,-0.61962890625,-0.22,-0.05,-0.11
1,27,0.36505126953125,0.3814697265625,0.6414794921875,0.5565185546875,-0.35,-0.1,-0.04
2,28,0.7850341796875,0.425048828125,0.2308349609375,0.38702392578125,-0.06,-0.17,0.05
0,29,-0.33709716796875,-0.46942138671875,-0.499267578125,-0.64556884765625,0.07,0.0,0.02
3,36,0.3533935546875,0.45355224609375,0.4749755859375,0.66619873046875,0.05,-0.1,0.16
4,36,0.27313232421875,0.3780517578125,0.498046875,0.73101806640625,-0.0,-0.05,0.05
5,36,0.1900634765625,0.31036376953125,0.5477294921875,0.75335693359375,-0.23,-0.28,-0.13
6,37,-0.1512451171875,-0.4031982421875,-0.65618896484375,-0.61962890625,-0.22,0.0,-0.0
0,38,-0.33709716796875,-0.46942138671875,-0.499267578125,-0.64556884765625,-0.08,-0.05,-0.02
1,40,0.3651123046875,0.3814697265625,0.6414794921875,0.5565185546875,-0.07,-0.13,0.03
2,41,0.78515625,0.42498779296875,0.23077392578125,0.3868408203125,-0.14,-0.06,-0.04
3,45,0.35345458984375,0.45355224609375,0.47491455078125,0.66619873046875,0.02,-0.29,-0.22
4,47,0.27313232421875,0.3780517578125,0.498046875,0.73101806640625,0.1,-0.13,-0.16
0,47,-0.33709716796875,-0.46942138671875,-0.499267578125,-0.64556884765625,-0.16,0.02,-0.09
5,50,0.1900634765625,0.31048583984375,0.54766845703125,0.75335693359375,-0.15,-0.17,-0.14
6,50,-0.15130615234375,-0.40325927734375,-0.6561279296875,-0.61962890625,0.01,-0.21,-0.27
1,58,0.36517333984375,0.38153076171875,0.64141845703125,0.55645751953125,0.06,-0.1,-0.14
2,58,0.78515625,0.425048828125,0.230712890625,0.38677978515625,-0.12,-0.27,0.08
0,59,-0.33709716796875,-0.46942138671875,-0.499267578125,-0.64556884765625,-0.06,-0.07,-0.12
3,65,0.35333251953125,0.45391845703125,0.4747314453125,0.6661376953125,-0.11,-0.04,-0.24
4,66,0.27313232421875,0.37823486328125,0.49786376953125,0.7310791015625,-0.15,-0.02,-0.02
0,67,-0.33709716796875,-0.46942138671875,-0.499267578125,-0.64556884765625,-0.11,-0.02,-0.09
5,70,0.19000244140625,0.310791015625,0.5474853515625,0.75335693359375,-0.2,-0.11,-0.05
6,70,-0.1513671875,-0.4034423828125,-0.65606689453125,-0.61956787109375,-0.14,-0.21,-0.01
1,78,0.3651123046875,0.3817138671875,0.64129638671875,0.55657958984375,-0.35,-0.09,-0.07
2,78,0.78509521484375,0.42523193359375,0.2305908203125,0.38690185546875,-0.2,0.0,-0.1
3,79,0.35321044921875,0.45416259765625,0.474609375,0.6661376953125,-0.19,0.1,-0.07
4,79,0.27313232421875,0.37847900390625,0.497802734375,0.73101806640625,-0.11,-0.03,0.08
0,81,-0.33709716796875,-0.46942138671875,-0.499267578125,-0.64556884765625,0.03,-0.06,-0.06
5,84,0.1900634765625,0.3109130859375,0.5474853515625,0.7532958984375,-0.23,-0.04,0.06
6,84,-0.15142822265625,-0.40374755859375,-0.65582275390625,-0.61962890625,-0.21,0.1,0.01
1,88,0.3651123046875,0.3817138671875,0.6412353515625,0.55657958984375,-0.23,-0.04,0.02
2,88,0.78509521484375,0.42523193359375,0.23052978515625,0.38690185546875,-0.12,0.0,-0.11
0,89,-0.33709716796875,-0.46942138671875,-0.499267578125,-0.64556884765625,-0.05,-0.08,-0.07
3,96,0.353271484375,0.45416259765625,0.47454833984375,0.6661376953125,-0.04,0.01,-0.09
4,97,0.27325439453125,0.37847900390625,0.497802734375,0.73095703125,-0.05,0.16,0.01
0,98,-0.33709716796875,-0.46942138671875,-0.499267578125,-0.64556884765625,-0.01,0.01,0.03
5,100,0.19024658203125,0.31103515625,0.54742431640625,0.7532958984375,-0.32,0.02,-0.1
6,101,-0.1514892578125,-0.40374755859375,-0.65582275390625,-0.61962890625,-0.08,-0.04,0.05
1,108,0.3651123046875,0.3817138671875,0.64117431640625,0.556640625,-0.03,-0.02,-0.02
2,108,0.78509521484375,0.42523193359375,0.23052978515625,0.38690185546875,-0.14,-0.08,0.11
0,110,-0.33709716796875,-0.46942138671875,-0.499267578125,-0.64556884765625,-0.11,0.03,0.02
3,115,0.353271484375,0.45416259765625,0.47454833984375,0.6661376953125,-0.13,0.04,-0.05
4,116,0.27337646484375,0.37847900390625,0.49786376953125,0.7308349609375,-0.03,-0.09,-0.01
0,117,-0.33709716796875,-0.46942138671875,-0.499267578125,-0.64556884765625,-0.02,0.13,-0.0
5,119,0.19024658203125,0.31103515625,0.54736328125,0.75323486328125,-0.18,-0.21,0.09
6,120,-0.1514892578125,-0.40380859375,-0.65582275390625,-0.61962890625,-0.05,-0.07,0.04
1,127,0.3651123046875,0.3817138671875,0.64117431640625,0.556640625,0.06,0.0,-0.0
2,127,0.7850341796875,0.4251708984375,0.23052978515625,0.38702392578125,-0.21,-0.05,0.04
0,129,-0.33709716796875,-0.46942138671875,-0.499267578125,-0.64556884765625,-0.15,0.01,-0.02
3,133,0.353271484375,0.45416259765625,0.47454833984375,0.6661376953125,-0.11,-0.05,0.03
4,133,0.2733154296875,0.37847900390625,0.49786376953125,0.7308349609375,-0.13,0.03,0.07
5,137,0.19024658203125,0.31103515625,0.54736328125,0.75323486328125,-0.23,0.17,0.04
6,137,-0.15142822265625,-0.40380859375,-0.65582275390625,-0.61956787109375,-0.21,0.14,0.01
1,138,0.3651123046875,0.38177490234375,0.64111328125,0.55670166015625,-0.26,0.02,0.11
2,138,0.78509521484375,0.42510986328125,0.2303466796875,0.38714599609375,-0.09,0.05,0.02
0,140,-0.337158203125,-0.469482421875,-0.499267578125,-0.6455078125,-0.08,0.07,-0.0
3,147,0.35333251953125,0.4542236328125,0.4744873046875,0.6661376953125,-0.09,0.01,0.06
4,147,0.27337646484375,0.3785400390625,0.49786376953125,0.7308349609375,-0.07,0.17,0.11
0,149,-0.33721923828125,-0.469482421875,-0.49920654296875,-0.6455078125,0.03,0.02,0.07
5,151,0.19036865234375,0.3111572265625,0.5472412109375,0.7532958984375,-0.34,0.2,0.09
6,151,-0.15130615234375,-0.40386962890625,-0.65582275390625,-0.61956787109375,-0.24,0.18,0.34
1,156,0.36529541015625,0.3818359375,0.6409912109375,0.55670166015625,-0.14,-0.01,0.18
2,156,0.78515625,0.42510986328125,0.230224609375,0.38714599609375,-0.19,0.0,0.18
3,157,0.35357666015625,0.45440673828125,0.474365234375,0.66595458984375,-0.0,-0.12,-0.01
4,158,0.27349853515625,0.37872314453125,0.49774169921875,0.73077392578125,-0.02,0.08,-0.04
0,159,-0.3372802734375,-0.46954345703125,-0.4991455078125,-0.64544677734375,-0.1,0.02,-0.01
5,161,0.1905517578125,0.31134033203125,0.54718017578125,0.75323486328125,-0.13,-0.1,0.03
6,162,-0.1512451171875,-0.40411376953125,-0.65576171875,-0.61956787109375,-0.07,-0.18,-0.13
1,167,0.365478515625,0.38189697265625,0.640869140625,0.556640625,-0.24,0.0,-0.0
2,167,0.78521728515625,0.42510986328125,0.22991943359375,0.3870849609375,-0.12,0.18,-0.41
3,170,0.35369873046875,0.45452880859375,0.47412109375,0.66595458984375,-0.08,0.19,0.09
4,170,0.273681640625,0.37890625,0.49755859375,0.730712890625,-0.09,0.09,-0.14
0,171,-0.33740234375,-0.46966552734375,-0.49908447265625,-0.6453857421875,-0.01,0.0,-0.04
5,177,0.1907958984375,0.3114013671875,0.547119140625,0.753173828125,-0.17,-0.19,-0.16
6,177,-0.15179443359375,-0.40423583984375,-0.65570068359375,-0.619384765625,-0.08,-0.3,-0.19
1,178,0.36572265625,0.38189697265625,0.6407470703125,0.55657958984375,-0.08,-0.09,-0.03
2,178,0.7852783203125,0.42523193359375,0.2296142578125,0.386962890625,-0.13,0.08,-0.28
0,180,-0.3375244140625,-0.4697265625,-0.49896240234375,-0.64532470703125,-0.05,-0.03,-0.06
3,183,0.353759765625,0.45465087890625,0.4739990234375,0.66595458984375,-0.16,0.23,-0.1
4,183,0.2738037109375,0.37896728515625,0.4974365234375,0.730712890625,-0.1,0.08,-0.09
5,188,0.19091796875,0.3114013671875,0.54705810546875,0.753173828125,-0.17,-0.23,-0.33
6,188,-0.15179443359375,-0.4041748046875,-0.65570068359375,-0.619384765625,-0.12,-0.08,-0.12
1,188,0.36566162109375,0.3818359375,0.64080810546875,0.556640625,-0.1,-0.05,-0.06
2,189,0.7852783203125,0.42523193359375,0.2296142578125,0.386962890625,-0.19,0.03,-0.01
0,190,-0.33758544921875,-0.4697265625,-0.49896240234375,-0.64532470703125,-0.07,-0.07,-0.05
3,196,0.35369873046875,0.45465087890625,0.4739990234375,0.66595458984375,-0.08,0.1,0.01
4,196,0.2738037109375,0.37896728515625,0.49737548828125,0.73077392578125,-0.12,0.1,-0.03
0,198,-0.33758544921875,-0.46966552734375,-0.49896240234375,-0.6453857421875,-0.02,-0.05,-0.07
5,202,0.19061279296875,0.31121826171875,0.547119140625,0.7532958984375,-0.31,-0.01,0.05
6,202,-0.15167236328125,-0.40411376953125,-0.65570068359375,-0.6195068359375,-0.2,0.09,-0.04
1,202,0.3656005859375,0.3817138671875,0.640869140625,0.55670166015625,-0.13,-0.05,0.03
2,202,0.7852783203125,0.42523193359375,0.229736328125,0.38702392578125,-0.27,0.05,0.18
3,208,0.3536376953125,0.45458984375,0.4739990234375,0.666015625,-0.08,-0.15,0.1
4,208,0.27374267578125,0.37884521484375,0.49737548828125,0.73089599609375,-0.09,-0.08,0.02
0,209,-0.3375244140625,-0.4696044921875,-0.49896240234375,-0.64544677734375,-0.09,0.04,-0.02
5,211,0.19049072265625,0.31103515625,0.54718017578125,0.75335693359375,-0.15,-0.21,-0.01
6,211,-0.15155029296875,-0.4039306640625,-0.65570068359375,-0.61956787109375,-0.12,-0.05,0.02
1,218,0.365478515625,0.38165283203125,0.64093017578125,0.5567626953125,-0.22,-0.01,0.03
2,218,0.78521728515625,0.4251708984375,0.2298583984375,0.38702392578125,-0.23,-0.07,0.11
3,219,0.353515625,0.4544677734375,0.47412109375,0.6661376953125,-0.02,-0.05,-0.12
4,219,0.273681640625,0.37860107421875,0.4974365234375,0.73095703125,-0.03,-0.08,-0.02
0,221,-0.33746337890625,-0.46954345703125,-0.4990234375,-0.6455078125,-0.06,0.0,0.01
5,224,0.19049072265625,0.31097412109375,0.54718017578125,0.75341796875,-0.18,-0.19,-0.04
6,225,-0.15142822265625,-0.403564453125,-0.6558837890625,-0.61968994140625,-0.15,-0.01,-0.0
1,227,0.36553955078125,0.38153076171875,0.6409912109375,0.5567626953125,-0.17,-0.06,-0.0
2,227,0.7852783203125,0.42510986328125,0.2298583984375,0.38702392578125,-0.18,-0.09,0.11
